UDI,Product ID,Type,air_temp,proc_temp,rpm,torque,wear,failure,TWF,HDF,PWF,OSF,RNF,mean_air_temp,std_air_temp,mean_proc_temp,std_proc_temp,mean_rpm,std_rpm,mean_torque,std_torque,rolling_mean_air_temp,rolling_std_air_temp,rolling_mean_proc_temp,rolling_std_proc_temp,rolling_mean_rpm,rolling_std_rpm,rolling_mean_torque,rolling_std_torque,torque_speed_product,temp_ratio,lag_1_torque,diff_lag_1_torque,cumulative_sum_torque
7158,L54337,L,300.2,310.0,1486,40.1,182,0,0,0,0,0,0,300.4197960324113,2.108883414412862,310.0321458507963,1.5564508427492862,1540.678262084381,183.5980994625251,39.92394523609946,10.02516308586629,300.21999999999997,0.044721359548455505,310.0,0.07071067815194813,1539.0,78.3996173459991,37.839999999999996,6.962614451483158,59588.6,1.032644903397735,30.7,9.400000000000002,285775.5999999998
7159,L54338,L,300.2,310.0,1389,53.6,184,0,0,0,0,0,0,300.4197653303534,2.1087376997799088,310.0321413605252,1.5563421642542135,1540.6570750104763,183.59402651379867,39.92585556641989,10.02576580124734,300.22,0.044721359548455505,310.0,0.07071067815194813,1518.2,103.44902126167788,39.1,9.285203282642868,74450.40000000001,1.032644903397735,40.1,13.5,285829.1999999998
7160,L54339,L,300.1,310.0,1511,41.7,186,0,0,0,0,0,0,300.4197206703911,2.108593802160937,310.0321368715084,1.5562335085212426,1540.6529329608938,183.5815380316805,39.92610335195531,10.025087481071955,300.17999999999995,0.04472135954492515,309.98,0.04472135960166713,1523.8,101.81208179778608,39.46,9.358578951956426,63008.700000000004,1.0329890036654448,53.6,-11.899999999999999,285870.8999999998
7161,M22020,M,300.2,310.1,1485,40.5,188,0,0,0,0,0,0,300.4196899874319,2.1084481475797077,310.03214634827543,1.5561250358445913,1540.6451612903227,183.5698957176919,39.926183493925436,10.024389674750353,300.17999999999995,0.04472135954492515,310.02,0.04472135960354512,1507.0,99.39064342280456,41.32,8.153036244246772,60142.5,1.0329780146568954,41.7,-1.2000000000000028,285911.3999999998
7162,L54341,L,300.2,310.2,1440,42.9,191,0,0,0,0,0,0,300.41965931304105,2.1083025231735126,310.03216978497625,1.5560176433810287,1540.6311086288747,183.56093046144727,39.926598715442616,10.023751314383809,300.18,0.04472135954492515,310.06,0.08944271912768476,1462.2,48.26696592908118,43.760000000000005,5.608743174722932,61776.0,1.033311125916056,40.5,2.3999999999999986,285954.2999999998
7163,L54342,L,300.2,310.2,1378,43.9,193,0,0,0,0,0,0,300.41962864721484,2.108156928931937,310.03219321513336,1.5559102731446877,1540.6084042998743,183.55817329765088,39.927153427334915,10.023161453382787,300.18,0.04472135954492515,310.1,0.10000000002558622,1440.6,58.114542069942196,44.52,5.23373671481485,60494.2,1.033311125916056,42.9,1.0,285998.19999999984
7164,M22023,M,300.1,310.1,1501,39.3,195,0,0,0,0,0,0,300.41958403126745,2.108013150251942,310.03220268006703,1.5558018681636734,1540.602875488554,183.54595645825148,39.92706588498046,10.022464519640494,300.15999999999997,0.05477225574494776,310.12,0.0836660026844742,1463.0,54.74029594365638,41.66,1.8352111595131018,58989.299999999996,1.0333222259246917,43.9,-4.600000000000001,286037.4999999998
7165,M22024,M,300.2,310.1,1474,44.0,198,0,0,0,0,0,0,300.41955338450805,2.1078676159794565,310.0322121423587,1.5556934858381106,1540.593579902303,183.53483235609025,39.92763433356595,10.021880503843922,300.18,0.04472135954492515,310.14,0.05477225579871789,1455.6,48.80881068003075,42.12,2.1147103820621265,64856.0,1.0329780146568954,39.3,4.700000000000003,286081.4999999998
7166,L54345,L,300.2,310.1,1392,47.9,201,0,0,0,0,0,0,300.41952274630194,2.107722111840485,310.0322216020095,1.5555851261601095,1540.572843985487,183.53041868137097,39.92874686017304,10.021623642166693,300.18,0.04472135954492515,310.14,0.05477225579871789,1437.0,52.39274758971019,43.6,3.070830506556996,66676.8,1.0329780146568954,44.0,3.8999999999999986,286129.39999999985
7167,M22026,M,300.3,310.2,1429,44.7,203,0,0,0,0,0,0,300.4195060694852,2.107575515528891,310.0322450118599,1.5554778456097533,1540.5572764057486,183.52234483004173,39.92941258546114,10.021082853998454,300.2,0.07071067811656177,310.14,0.05477225579871789,1434.8,52.46617958265194,43.959999999999994,3.073759912550269,63876.3,1.0329670329670328,47.9,-3.1999999999999957,286174.09999999986
7168,L54347,L,300.3,310.3,1362,60.3,206,1,0,0,0,1,0,300.4194893973214,2.107428949800842,310.0322823660714,1.555372540399652,1540.5323660714287,183.52165974108306,39.93225446428572,10.023271949476515,300.22,0.0836660026525834,310.15999999999997,0.08944271912996749,1431.6,57.08152065247633,47.239999999999995,7.921363518990938,82128.59999999999,1.0333000333000333,44.7,15.599999999999994,286234.39999999985
7169,L54348,L,300.3,310.3,1704,29.5,0,0,0,0,0,0,0,300.41947272980894,2.107282414645705,310.03231970986195,1.555267256547565,1540.5551680848096,183.5190134474862,39.93079927465477,10.023330064423648,300.26,0.0547722557521716,310.2,0.10000000002762796,1472.2,136.17709058427954,45.28,10.993725483201807,50268.0,1.0333000333000333,60.3,-30.799999999999997,286263.89999999985
7170,L54349,L,300.3,310.2,1492,52.3,2,0,0,0,0,0,0,300.4194560669456,2.107135910052853,310.0323430962343,1.5551600418450167,1540.5483960948395,183.50710943773745,39.932524407252444,10.02369542549125,300.28000000000003,0.04472135955380825,310.22,0.08366600268691837,1475.8,136.4741733808968,46.94,11.37224691958456,78031.59999999999,1.0329670329670328,29.5,22.799999999999997,286316.19999999984
7171,M22030,M,300.3,310.2,1442,39.5,4,0,0,0,0,0,0,300.4194394087296,2.1069894360116637,310.03236647608423,1.5550528493083977,1540.5346534653465,183.49800242837566,39.932464091479574,10.02299770005602,300.3,0.0,310.24,0.054772255802463095,1485.8,130.49980842897463,45.26,11.807116498112517,56959.0,1.0329670329670328,52.3,-12.799999999999997,286355.69999999984
7172,M22031,M,300.2,310.2,1438,51.5,7,0,0,0,0,0,0,300.41940881204687,2.1068441138632537,310.03238984941436,1.5549456789300726,1540.5203569436699,183.48920205846494,39.93407696597881,10.02322954979765,300.28000000000003,0.04472135955380825,310.23999999999995,0.054772255802463095,1487.6,129.57931933761296,46.62,12.114123988138827,74057.0,1.033311125916056,39.5,12.0,286407.19999999984
7173,M22032,M,300.1,310.1,1402,46.6,10,0,0,0,0,0,0,300.4193642827269,2.1067006045986028,310.0323992750592,1.5548374761726804,1540.5010455876202,183.48369922406692,39.93500627352572,10.022839783950193,300.24,0.0894427191001038,310.2,0.07071067815773664,1495.6,120.8254939985725,43.879999999999995,9.51745764371983,65333.200000000004,1.0333222259246917,51.5,-4.899999999999999,286453.7999999998
7174,L54353,L,300.1,310.1,1684,30.8,13,0,0,0,0,0,0,300.41931976582106,2.106557124634185,310.0324086980764,1.5547292960003003,1540.5210482297184,183.47873110559425,39.933732924449394,10.022721410020647,300.2,0.09999999999851293,310.16,0.05477225579951052,1491.6,112.22655657195882,44.14,9.031777233745359,51867.200000000004,1.0333222259246917,46.6,-15.8,286484.5999999998
7175,L54354,L,300.2,310.2,1530,48.5,15,0,0,0,0,0,0,300.41928919860624,2.1064118919799766,310.03243205574915,1.5546221926185866,1540.5195818815332,183.46598494801358,39.93492682926829,10.022533069524709,300.17999999999995,0.08366600265068869,310.15999999999997,0.05477225579951052,1499.2,113.53942046707424,43.38,8.304035163702107,74205.0,1.033311125916056,30.8,17.7,286533.0999999998
7176,L54355,L,300.1,310.1,1569,43.5,17,0,0,0,0,0,0,300.4192447045708,2.1062684710075987,310.0324414715719,1.5545140574346334,1540.5235507246377,183.4535074901618,39.93542363433667,10.021922974818349,300.14,0.05477225574351233,310.14,0.05477225579879573,1524.6,111.73540173104975,44.18,8.024774140123881,68251.5,1.0333222259246917,48.5,-5.0,286576.5999999998
7177,L54356,L,300.1,310.1,1650,31.6,19,0,0,0,0,0,0,300.41920022293436,2.106125079305434,310.0324508847708,1.5544059448121874,1540.5388045144211,183.44527624364395,39.93426222655706,10.021707660435304,300.12,0.044721359539693945,310.12,0.04472135960826314,1567.0,110.87831167545382,40.2,8.412193530821884,52140.0,1.0333222259246917,43.5,-11.899999999999999,286608.1999999998
7178,L54357,L,300.2,310.2,1415,49.6,21,0,0,0,0,0,0,300.41916968514903,2.105979936053689,310.03247422680414,1.5542989083573633,1540.5213151295625,183.43848037355497,39.93560880468097,10.021658852004274,300.14,0.054772255743512334,310.14,0.05477225579879573,1569.6,106.09099867566086,40.8,9.064491160567231,70184.0,1.033311125916056,31.6,18.0,286657.79999999976
7179,L54358,L,300.2,310.2,1600,31.5,23,0,0,0,0,0,0,300.4191391558713,2.1058348228006434,310.0324975623346,1.5541918940070754,1540.5296002228722,183.42704538312145,39.93443376514835,10.021455305958565,300.15999999999997,0.05477225574493025,310.15999999999997,0.054772255799510526,1552.8,88.66622806908542,40.94,8.874852111443968,50400.0,1.033311125916056,49.6,-18.1,286689.29999999976
7180,L54359,L,300.2,310.1,1523,42.3,25,0,0,0,0,0,0,300.41910863509753,2.1056897395359657,310.0325069637883,1.5540838487065167,1540.5271587743732,183.41438635702616,39.93476323119777,10.020796199400088,300.16,0.05477225574493025,310.14,0.05477225579879573,1551.4,89.17006224063698,39.7,7.938198788138379,64422.899999999994,1.0329780146568954,31.5,10.799999999999997,286731.59999999974
7181,M22040,M,300.2,310.2,1628,30.3,27,0,0,0,0,0,0,300.4190781228241,2.1055446862493308,310.0325302882607,1.5539768788257116,1540.5393399248017,183.4045181809928,39.93342152903496,10.020743379989772,300.17999999999995,0.04472135954490369,310.15999999999997,0.054772255799510526,1563.2,95.74288485312667,37.06,8.531295329550021,49328.4,1.033311125916056,42.3,-11.999999999999996,286761.89999999973
7182,L54361,L,300.2,310.3,1331,52.1,30,0,0,0,0,0,0,300.41904761904766,2.1053996629304175,310.03256752993593,1.5538718796971782,1540.510164299638,183.4084145660478,39.93511556669451,10.021074047214304,300.2,0.0,310.2,0.07071067815773664,1499.4,125.19704469355129,41.160000000000004,10.043306228528602,69345.1,1.0336442371752166,30.3,21.8,286813.9999999997
7183,L54362,L,300.3,310.3,2158,16.8,32,0,0,0,0,0,0,300.41903104552415,2.1052535516799495,310.0326047612418,1.553766901823207,1540.5961297508004,183.54031051064976,39.931894751496586,10.024093801729368,300.21999999999997,0.04472135954843405,310.21999999999997,0.0836660026869222,1648.0,307.7815783961072,34.6,13.32741535332348,36254.4,1.0333000333000333,52.1,-35.3,286830.7999999997
7184,L54363,L,300.2,310.3,1445,50.9,34,0,0,0,0,0,0,300.41900055679287,2.1051085885458236,310.0326419821826,1.5536619451966378,1540.5828229398664,183.53099964973447,39.9334214922049,10.024231295839776,300.21999999999997,0.04472135954843405,310.24,0.08944271913179781,1617.0,321.3323824328931,38.48,14.927223452471052,73550.5,1.0336442371752166,16.8,34.099999999999994,286881.6999999997
7185,M22044,M,300.2,310.3,1593,36.1,36,0,0,0,0,0,0,300.41897007654836,2.1049636553483864,310.03267919276266,1.5535570098103135,1540.590118302018,183.51926747276855,39.93288796102992,10.023635615870374,300.22,0.04472135954843405,310.28000000000003,0.04472135961547401,1631.0,317.7176419401338,37.24,14.787427091958966,57507.3,1.0336442371752166,50.9,-14.799999999999997,286917.7999999997
7186,L54365,L,300.3,310.4,1672,29.2,39,0,0,0,0,0,0,300.41895352073476,2.104817634936317,310.03273030893405,1.5534549382395604,1540.6084052323963,183.51304359100456,39.93139437795714,10.02373770934469,300.24,0.05477225575068947,310.32,0.0447213596173234,1639.8,318.22272074759064,37.019999999999996,14.924041007716443,48822.4,1.0336330336330335,36.1,-6.900000000000002,286946.9999999997
7187,M22046,M,300.4,310.5,1644,31.4,41,0,0,0,0,0,0,300.4189508835397,2.104671189055087,310.0327953248922,1.5533566243405295,1540.6227911506887,183.5043271211806,39.93020731877,10.023545422812255,300.28000000000003,0.08366600265541779,310.36,0.0894427191345739,1702.4,269.31821327195655,32.88,12.342892691747856,51621.6,1.0336218375499335,29.2,2.1999999999999993,286978.39999999973
7188,L54367,L,300.4,310.5,1402,54.3,44,0,0,0,0,0,0,300.41894824707845,2.1045247737371873,310.0328603227602,1.5532583288594388,1540.6035058430718,183.49884488381917,39.932206455203115,10.024281041973163,300.3,0.10000000000247919,310.4,0.10000000003174805,1551.2,120.92435652092215,40.379999999999995,11.493345900998605,76128.59999999999,1.0336218375499335,31.4,22.9,287032.6999999997
7189,L54368,L,300.4,310.4,1286,56.8,46,0,0,0,0,0,0,300.41894561135064,2.1043783889719885,310.0329113924051,1.5531563158727004,1540.5680901377104,183.51064979045788,39.93455278898317,10.025557748305577,300.34,0.08944271910456679,310.41999999999996,0.08366600269184282,1519.4,167.69555748438623,41.56,13.04197070998096,73044.8,1.033288948069241,54.3,2.5,287089.4999999997
7190,L54369,L,300.4,310.4,1486,46.3,48,0,0,0,0,0,0,300.41894297635605,2.1042320347488666,310.0329624478442,1.5530543228894198,1540.5605006954104,183.49901451211056,39.93543810848401,10.025141509496525,300.38,0.04472135956279144,310.43999999999994,0.05477225580998532,1498.0,162.70832799828992,43.6,12.769299119372253,68801.8,1.033288948069241,56.8,-10.5,287135.7999999997
7191,L54370,L,300.3,310.3,1345,46.3,50,0,0,0,0,0,0,300.4189264358226,2.1040861667133828,310.03299958281184,1.5529495109142635,1540.5333055207898,183.50074515745658,39.93632318175497,10.024725291030643,300.38,0.04472135956279144,310.41999999999996,0.08366600269184282,1432.6,139.32264711811604,47.019999999999996,9.9205342598068,62273.49999999999,1.0333000333000333,46.3,0.0,287182.0999999997
7192,L54371,L,300.3,310.3,1629,34.1,52,0,0,0,0,0,0,300.4189098998887,2.103940329008569,310.03303670745277,1.552844720130662,1540.5456062291435,183.4909509587259,39.93551167964405,10.024264473024699,300.36,0.054772255759465475,310.38,0.08366600269085428,1429.6,133.67984141223047,47.559999999999995,8.87626047387076,55548.9,1.0333000333000333,46.3,-12.199999999999996,287216.19999999966
7193,M22052,M,300.2,310.2,1429,43.8,54,0,0,0,0,0,0,300.41887946614764,2.103795637822864,310.033059919366,1.5527380079567004,1540.5300987070764,183.48290775419707,39.93604893646601,10.023671111501699,300.32,0.08366600265732778,310.32000000000005,0.08366600268937147,1435.0,132.8288372304715,45.46,8.090302837347975,62590.2,1.033311125916056,34.1,9.699999999999996,287259.99999999965
7194,L54373,L,300.1,310.1,1306,64.7,57,0,0,0,0,0,0,300.4188351403948,2.103652753177108,310.0330692243536,1.5526302708285242,1540.497497914929,183.4909886734651,39.93949124270225,10.02722590523636,300.26,0.11401754251067113,310.26,0.1140175425352043,1439.0,127.41075307837673,47.04,11.078267012488935,84498.2,1.0333222259246917,43.8,20.900000000000006,287324.69999999966
7195,L54374,L,300.1,310.1,1380,52.6,59,0,0,0,0,0,0,300.4187908269632,2.1035098976192024,310.0330785267547,1.552522556123246,1540.475191104934,183.48799134920262,39.94125086865879,10.027639844361788,300.2,0.09999999999849056,310.20000000000005,0.10000000002759207,1417.8,126.4503855272853,48.3,11.328503872974592,72588.0,1.0333222259246917,64.7,-12.100000000000001,287377.29999999964
7196,M22055,M,300.1,310.1,1443,49.3,61,0,0,0,0,0,0,300.41874652584767,2.1033670711392873,310.03308782657035,1.552414863833089,1540.4616453585325,183.4788380297358,39.94255141745414,10.027549894196893,300.16,0.08944271909654841,310.15999999999997,0.08944271912989878,1437.4,119.76351698242284,48.9,11.275415735129247,71139.9,1.0333222259246917,52.6,-3.3000000000000043,287426.5999999996
7197,H36610,H,300.1,310.1,1426,42.7,64,0,0,0,0,0,0,300.4187022370432,2.1032242737275073,310.0330971238016,1.5523071939502802,1540.4457412810893,183.47105000469023,39.942934556065026,10.026905807920143,300.12,0.044721359539636754,310.12,0.04472135960791598,1396.8,56.01517651493292,50.62,8.847994122963687,60890.200000000004,1.0333222259246917,49.3,-6.599999999999994,287469.29999999964
7198,L54377,L,300.0,310.0,1486,41.8,69,0,0,0,0,0,0,300.4186440677966,2.1030839409830357,310.0330925257016,1.55219939518018,1540.4381772714644,183.45942560482456,39.94319255348708,10.026233073820178,300.08000000000004,0.044721359536204895,310.08000000000004,0.04472135960600939,1408.2,68.59446041772682,50.22,9.268602915218668,62114.799999999996,1.0333333333333334,42.7,-0.9000000000000057,287511.0999999996
7199,M22058,M,300.0,309.9,1530,34.5,71,0,0,0,0,0,0,300.4185859147104,2.102943636261426,310.0330740380609,1.5520923625213783,1540.4367273232394,183.4467226356149,39.94243644950687,10.025741844703152,300.06,0.05477225573783549,310.04,0.08944271912703532,1453.0,57.39337940911904,44.18,7.047481819770859,52785.0,1.033,41.8,-7.299999999999997,287545.5999999996
7200,L54379,L,300.0,309.9,1507,41.4,74,0,0,0,0,0,0,300.41852777777774,2.1028033595533757,310.03305555555556,1.5519853519994016,1540.4320833333334,183.43440432536102,39.94263888888889,10.025060208279234,300.04,0.0547722557364059,310.0,0.10000000002331604,1478.4,43.40852450843139,41.94,5.25385572698766,62389.799999999996,1.033,34.5,6.899999999999999,287586.99999999965
7201,L54380,L,300.0,309.9,1608,33.4,76,0,0,0,0,0,0,300.41846965699204,2.102663110849588,310.03303707818355,1.5518783636066207,1540.4414664629912,183.42339362876706,39.941730315234,10.024660496054162,300.02,0.04472135953096893,309.96,0.08944271912507153,1511.4,66.39879516978516,38.76,4.433170423072118,53707.2,1.033,41.4,-8.0,287620.3999999997
7202,L54381,L,300.0,309.8,1474,40.6,78,0,0,0,0,0,0,300.4184115523466,2.102522890140769,310.03300472091087,1.5517730351245453,1540.4322410441544,183.41232819020757,39.94182171618995,10.023967412714667,300.0,0.0,309.9,0.07071067814847987,1521.0,53.10367218939838,38.339999999999996,4.049444406335451,59844.4,1.0326666666666666,33.4,7.200000000000003,287660.99999999965
7203,L54382,L,300.0,309.7,1326,61.9,80,0,0,0,0,0,0,300.4183534638345,2.10238269741763,310.03295848951825,1.55167026017281,1540.4024711925586,183.41699706406283,39.94487019297515,10.026610096067094,300.0,0.0,309.84,0.08944271912208296,1489.0,103.6339712642485,42.36,11.487950208805788,82079.4,1.0323333333333333,40.6,21.299999999999997,287722.8999999997
7204,M22063,M,299.8,309.6,1434,48.0,82,0,0,0,0,0,0,300.418267629095,2.1022493780699474,310.03289838978344,1.551570931729411,1540.3877012770683,183.4085489884714,39.94598833981122,10.026363236375731,299.96000000000004,0.08944271908787504,309.78000000000003,0.13038404811817444,1469.8,103.03009269140294,45.059999999999995,10.740949678683009,68832.0,1.0326884589726484,61.9,-13.899999999999999,287770.8999999997
7205,L54384,L,299.8,309.6,1526,41.7,85,0,0,0,0,0,0,300.41818181818184,2.102116083779185,310.03283830673143,1.551471622177909,1540.3857043719638,183.39589724412772,39.94623178348369,10.025688619074272,299.92,0.10954451148972011,309.71999999999997,0.13038404811714938,1473.6,105.07521115847963,45.12,10.71620268565319,63634.200000000004,1.0326884589726484,48.0,-6.299999999999997,287812.5999999997
7206,L54385,L,299.8,309.7,1483,39.6,87,0,0,0,0,0,0,300.41809603108516,2.1019828145376134,310.03279211767966,1.55136890694618,1540.3777407715793,183.3844158264953,39.94618373577575,10.024993679420087,299.88,0.1095445114882957,309.68,0.08366600267276586,1448.6,75.93286508488323,46.36,9.28401852647874,58726.8,1.0330220146764508,41.7,-2.1000000000000014,287852.19999999966
7207,L54386,L,299.8,309.7,1457,51.9,89,0,0,0,0,0,0,300.41801026779524,2.1018495703375075,310.0327459414458,1.551266212049468,1540.3661717774387,183.3743211086528,39.94784237546829,10.025286956807024,299.84000000000003,0.08944271908264542,309.65999999999997,0.054772255779276385,1445.2,74.88457785151145,48.62,8.898707771356479,75618.3,1.0330220146764508,39.6,12.299999999999997,287904.0999999997
7208,M22067,M,299.7,309.6,1540,34.4,91,0,0,0,0,0,0,300.41791065482795,2.1017207607163715,310.03268590455053,1.551166960724252,1540.3661209766926,183.36159875875762,39.94707269700333,10.024804385132143,299.78000000000003,0.04472135951012836,309.64,0.05477225577848116,1488.0,44.86089611230561,43.120000000000005,6.916429714816806,52976.0,1.033033033033033,51.9,-17.5,287938.4999999997
7209,L54388,L,299.8,309.7,1707,29.1,94,0,0,0,0,0,0,300.4178249410459,2.101587565677864,310.0326397558607,1.5510643058163427,1540.3892356776253,183.3593824295795,39.94556803995006,10.024923027172427,299.78,0.04472135951012836,309.65999999999997,0.054772255779276385,1542.6,97.71028605013437,39.34,8.553537279979631,49673.700000000004,1.0330220146764508,34.4,-5.299999999999997,287967.5999999997
7210,L54389,L,299.8,309.7,1624,34.2,96,0,0,0,0,0,0,300.4177392510402,2.1014543956579814,310.03259361997226,1.5509616712236316,1540.4008321775311,183.34930872590138,39.94477115117892,10.024456070010476,299.78000000000003,0.04472135951012836,309.68,0.04472135958620632,1562.2,103.22160626535067,37.839999999999996,8.692698085174795,55540.8,1.0330220146764508,29.1,5.100000000000001,288001.7999999997
7211,M22070,M,299.8,309.6,1331,50.2,98,0,0,0,0,0,0,300.41765358480103,2.10132125064901,310.03253362917764,1.5508624780681903,1540.3717930938844,183.3531763314568,39.94619331576758,10.024488344803762,299.78000000000003,0.04472135951012836,309.65999999999997,0.054772255779276385,1531.8,145.92703656279423,39.96,10.36161184372399,66816.2,1.0326884589726484,34.2,16.0,288051.9999999997
7212,L54391,L,299.8,309.7,1431,40.3,101,0,0,0,0,0,0,300.4175679423184,2.101188130643241,310.03248752079867,1.5507598834253855,1540.3566278424848,183.34498581572316,39.946242373821406,10.023794103405962,299.78000000000003,0.04472135951012836,309.65999999999997,0.054772255779276385,1526.6,149.6739790344303,37.64,8.063684021587253,57669.299999999996,1.0330220146764508,50.2,-9.900000000000006,288092.2999999997
7213,M22072,M,299.8,309.7,1705,28.5,103,0,0,0,0,0,0,300.4174823235824,2.1010550356329674,310.03244142520447,1.5506573090779867,1540.3794537640372,183.3425235059979,39.944655483155415,10.024005203517383,299.8,0.0,309.68,0.04472135958620632,1559.6,170.1552232521796,36.46,9.030116278321211,48592.5,1.0330220146764508,40.3,-11.799999999999997,288120.7999999997
7214,M22073,M,299.8,309.8,1427,45.2,106,0,0,0,0,0,0,300.4173967285833,2.100921965610486,310.0324092043249,1.5505522299953716,1540.36373717771,183.33467375261725,39.945383975602994,10.023501299504913,299.8,0.0,309.7,0.07071067814218795,1503.6,154.90900554841568,39.68,8.610284548143651,64500.4,1.0333555703802535,28.5,16.700000000000003,288165.9999999997
7215,M22074,M,299.9,309.8,1625,41.2,109,0,0,0,0,0,0,300.417325017325,2.100785177148921,310.032376992377,1.5504471722567208,1540.3754677754678,183.32467432232417,39.945557865557866,10.022817433232813,299.82,0.044721359513531615,309.71999999999997,0.08366600267383381,1503.8,155.10383618724288,41.08,8.047173416796806,66950.0,1.0330110036678894,45.2,-4.0,288207.1999999997
7216,L54395,L,299.9,309.8,1477,47.7,112,0,0,0,0,0,0,300.41725332594234,2.100648415254193,310.03234478935696,1.5503421358548155,1540.3666851441242,183.3134876492682,39.946632483370294,10.022538551961292,299.84,0.05477225572211715,309.76000000000005,0.05477225578338678,1533.0,125.32358118087386,40.58,7.389654931050654,70452.90000000001,1.0330110036678894,41.2,6.5,288254.89999999973
7217,M22076,M,300.0,309.9,1651,28.1,114,0,0,0,0,0,0,300.4171955106,2.100508597646092,310.0323264514341,1.5502354909657954,1540.3820146875432,183.3054114357452,39.9449909934876,10.022814201666204,299.88,0.08366600263662535,309.8,0.07071067814540802,1577.0,119.02100654926036,38.14,9.278092476366117,46393.100000000006,1.033,47.7,-19.6,288282.9999999997
7218,L54397,L,299.9,309.8,1716,28.2,117,0,0,0,0,0,0,300.4171238570241,2.1003718895585997,310.03229426433916,1.550130497618893,1540.406345247991,183.30436697048057,39.9433638126905,10.023073195202112,299.9,0.07071067809986856,309.82,0.04472135959333139,1579.2,122.04179611919466,38.08,9.356655385339439,48391.2,1.0330110036678894,28.1,0.09999999999999787,288311.1999999997
7219,H36632,H,299.9,309.8,1400,48.7,119,0,0,0,0,0,0,300.41705222329966,2.100235208012076,310.0322620861615,1.5500255255869533,1540.386895691924,183.29911809504492,39.94457681119269,10.022908749637931,299.91999999999996,0.044721359521998454,309.82,0.04472135959333139,1573.8,130.74670167923577,38.78,10.12210452425786,68180.0,1.0330110036678894,28.2,20.500000000000004,288359.89999999973
7220,M22079,M,299.8,309.7,1556,37.7,124,0,0,0,0,0,0,300.4169667590028,2.1001022927757775,310.032216066482,1.5499230972139533,1540.389058171745,183.28651415673428,39.94426592797784,10.022249334858714,299.9,0.07071067809986856,309.8,0.07071067814540802,1560.0,127.59506260039639,38.080000000000005,10.03354374087249,58661.200000000004,1.0330220146764508,48.7,-11.0,288397.59999999974
7221,L54400,L,299.8,309.7,1429,42.6,127,0,0,0,0,0,0,300.4168813183769,2.0999694024716242,310.0321700595485,1.5498206890816282,1540.373632460878,183.27850835814388,39.944633707242765,10.021603980272703,299.88,0.08366600263662535,309.78,0.08366600267546821,1550.4,136.86964601400516,37.06,9.019035425143956,60875.4,1.0330220146764508,37.7,4.899999999999999,288440.1999999997
7222,H36635,H,299.7,309.6,1433,49.6,129,0,0,0,0,0,0,300.4167820548325,2.0998409345846136,310.0321102187759,1.549721715831294,1540.3587648850735,183.27017259014576,39.94597064525062,10.02155409928958,299.82000000000005,0.0836660026339196,309.71999999999997,0.08366600267383763,1506.8,131.42564437734015,41.36,8.80187480029119,71076.8,1.033033033033033,42.6,7.0,288489.7999999997
7223,M22082,M,299.8,309.7,1320,61.7,134,0,0,0,0,0,0,300.4166966634362,2.099708093227876,310.0320642392358,1.5496193475022662,1540.328256956943,183.2758251035824,39.94898241727814,10.024128810412877,299.8,0.07071067809453276,309.7,0.07071067814219247,1427.6,84.93703550277154,48.06,9.027347340165889,81444.0,1.0330220146764508,49.6,12.100000000000001,288551.4999999997
7224,L54403,L,299.8,309.6,1374,51.6,137,0,0,0,0,0,0,300.4166112956811,2.0995752767805804,310.03200442967886,1.549520412594949,1540.3052325581396,183.273585792856,39.95059523809523,10.02437219265686,299.78,0.04472135951015854,309.65999999999997,0.05477225577928222,1422.4,87.7969247752965,48.64,9.170768779115525,70898.40000000001,1.0326884589726484,61.7,-10.100000000000001,288603.0999999997
7225,L54404,L,299.8,309.6,1598,31.0,139,0,0,0,0,0,0,300.4165259515571,2.09944248523506,310.0319446366782,1.5494214964555177,1540.3132179930797,183.26215730042452,39.94935640138408,10.024231435807733,299.78000000000003,0.04472135951015854,309.64,0.054772255778486996,1430.8,104.24346502298876,47.3,11.389907813498766,49538.0,1.0326884589726484,51.6,-20.6,288634.0999999997
7226,M22085,M,299.8,309.7,1910,21.8,141,0,0,0,0,0,0,300.41644063105457,2.099309718583651,310.031898699142,1.549319187454735,1540.3643786327152,183.30107273335477,39.946844727373374,10.025811346572583,299.78000000000003,0.04472135951015854,309.64,0.054772255778486996,1527.0,238.13021647829382,43.14,16.283058680727063,41638.0,1.0330220146764508,31.0,-9.2,288655.8999999997
7227,L54406,L,299.7,309.6,1399,51.3,144,0,0,0,0,0,0,300.4163414971634,2.099181369744853,310.0318389373184,1.5492203096217365,1540.3448180434482,183.29593192290054,39.948415663484155,10.026007071173387,299.78000000000003,0.04472135951015854,309.64,0.054772255778486996,1520.2,241.94048855038523,43.480000000000004,16.46836361026805,71768.7,1.033033033033033,21.8,29.499999999999996,288707.19999999966
7228,L54407,L,299.7,309.6,1720,27.1,146,0,0,0,0,0,0,300.41624239070285,2.099053043899953,310.031779192031,1.5491214505387558,1540.3696734919756,183.2954314692906,39.946638074156056,10.026452410104396,299.76,0.05477225571661219,309.62,0.04472135958329162,1600.2,224.7113704288216,36.559999999999995,13.979735333689328,46612.0,1.033033033033033,51.3,-24.199999999999996,288734.29999999964
